subject_nr,group,lang,trial_nr,block_index,position,img_left,img_right,x_left,y_left,x_right,y_right,first_fix_side,first_fix_rt_ms,response_time_ms,correct,arrangement,first_fix_direction,csvlog_fixated_clock,csvlog_physical_side,csvlog_physical_vert,reading_start_side,fix_matches_reading_onset,fpog_first_fix_direction,fpog_first_fix_rt_ms,fpog_first_fix_x,fpog_first_fix_y,fpog_median_ecc_px,fpog_exclusion_reason,fpog_excluded,fpog_fixated_clock,fpog_physical_side,fpog_physical_vert,bpog_first_fix_direction,bpog_first_fix_rt_ms,bpog_exclusion_reason,bpog_excluded,bpog_fixated_clock,bpog_physical_side,bpog_physical_vert
44,RTL,Arabic,40,4,1,014.png,015.png,-308,0,308,0,014.png,65.84650000010151,1110.8793000002624,undefined,"(9, 3)",left,9.0,left,,right,False,left,328.1299999999874,609.5096000000001,549.987525,332.1336198281667,none,False,9.0,left,,left,294.4400000000087,none,False,9.0,left,
44,RTL,Arabic,41,5,3,000.png,001.png,-154,-267,154,267,000.png,31.046099999919537,824.2632999999914,undefined,"(11, 5)",left,11.0,left,up,right,False,left,274.47000000006483,796.16192,316.93212,316.82803681558863,none,False,11.0,left,up,left,254.39000000005763,none,False,11.0,left,up
44,RTL,Arabic,42,5,1,002.png,003.png,-308,0,308,0,002.png,32.03759999992326,1423.9904999999562,undefined,"(9, 3)",left,9.0,left,,right,False,left,274.6600000000399,617.826,534.4663499999999,310.43793882126033,none,False,9.0,left,,left,247.8600000000597,none,False,9.0,left,
44,RTL,Arabic,43,5,6,004.png,005.png,-267,154,267,-154,004.png,3385.7615000001388,1135.5770000000484,undefined,"(8, 2)",left,8.0,left,down,right,False,left,3690.249999999992,648.8462769230769,607.9959692307692,330.36655209316075,none,False,8.0,left,down,left,3670.2300000000605,none,False,8.0,left,down
44,RTL,Arabic,44,5,2,006.png,007.png,-267,-154,267,154,006.png,33.00880000006873,1231.0096000001067,undefined,"(10, 4)",left,10.0,left,up,right,False,left,307.91999999996733,736.5215999999999,481.74659999999994,299.40867166411624,none,False,10.0,left,up,left,287.7799999999979,none,False,10.0,left,up
44,RTL,Arabic,45,5,3,008.png,009.png,-154,-267,154,267,008.png,30.71860000002198,553.7791999999899,undefined,"(11, 5)",left,11.0,left,up,right,False,left,308.3399999999301,772.8139636363636,285.6401181818182,323.711537813753,none,False,11.0,left,up,left,281.11999999998716,none,False,11.0,left,up
44,RTL,Arabic,46,5,5,010.png,011.png,-154,267,154,-267,none,-1.0,1296.4209000001429,undefined,"(7, 1)",none,,,,right,,right,5298.340000000053,1091.2981333333332,325.54560000000004,339.27544596609766,none,False,1.0,right,up,left,475.89000000004944,none,False,7.0,left,down
44,RTL,Arabic,47,5,4,012.png,013.png,0,-308,0,308,none,-1.0,1162.0508999999147,undefined,"(12, 6)",none,,,,right,,left,5311.339999999973,968.8386,276.2872875,305.89567785975845,none,False,12.0,,up,right,2457.7600000000075,none,False,6.0,,down
44,RTL,Arabic,48,5,3,014.png,015.png,-154,-267,154,267,014.png,31.795599999953993,987.935999999987,undefined,"(11, 5)",left,11.0,left,up,right,False,left,334.9000000000615,815.161945945946,291.8288432432432,309.5070222373845,none,False,11.0,left,up,left,308.17000000001826,none,False,11.0,left,up
51,LTR,English,1,0,4,000.png,001.png,0,-308,0,308,000.png,310.03680000139866,3222.460000004503,undefined,"(12, 6)",left,12.0,,up,left,True,left,328.49000000010165,790.8653419354839,128.3593935483871,442.6706023878774,none,False,12.0,,up,left,295.04000000019914,none,False,12.0,,up
51,LTR,English,2,0,3,002.png,003.png,-154,-267,154,267,002.png,206.90509999985807,2063.776400005736,undefined,"(11, 5)",left,11.0,left,up,left,True,left,214.71999999994296,633.8541176470588,344.94374117647055,508.03999798312145,none,False,11.0,left,up,left,194.57999999985987,none,False,11.0,left,up
51,LTR,English,3,0,1,004.png,005.png,-308,0,308,0,004.png,199.6923999977298,1217.523200000869,undefined,"(9, 3)",left,9.0,left,,left,True,left,214.47999999986678,586.9404,476.0532,461.9699928712878,none,False,9.0,left,,left,194.45999999993546,none,False,9.0,left,
51,LTR,English,4,0,6,006.png,007.png,-267,154,267,-154,007.png,234.72929999843473,1038.5148999994271,undefined,"(8, 2)",right,2.0,right,up,left,False,right,234.13000000005013,1195.2400457142855,368.69626285714287,399.7610101360377,none,False,2.0,right,up,right,220.57999999992717,none,False,2.0,right,up
51,LTR,English,5,0,5,008.png,009.png,-154,267,154,-267,009.png,207.4790999977267,770.771399998921,undefined,"(7, 1)",right,1.0,right,up,left,False,right,221.07000000005428,1096.6546285714287,311.0749714285714,371.5815347714962,none,False,1.0,right,up,right,194.08999999996013,none,False,1.0,right,up
51,LTR,English,6,0,2,010.png,011.png,-267,-154,267,154,011.png,222.8090999997221,1045.4633999979706,undefined,"(10, 4)",right,4.0,right,down,left,False,right,221.07000000005428,1326.6989419354838,621.9286258064517,481.03816634509633,none,False,4.0,right,down,right,207.65000000005784,none,False,4.0,right,down
51,LTR,English,7,1,1,012.png,013.png,-308,0,308,0,012.png,186.3773000004585,575.51290000265,undefined,"(9, 3)",left,9.0,left,,left,True,left,154.06000000007225,736.49472,484.26768,405.5843840670759,none,False,9.0,left,,left,180.79000000011547,none,False,9.0,left,
51,LTR,English,8,1,2,014.png,015.png,-267,-154,267,154,014.png,202.2279000011622,895.5134999996517,undefined,"(10, 4)",left,10.0,left,up,left,True,left,221.0699999998269,496.0014545454546,447.56574545454544,478.56165973425755,none,False,10.0,left,up,left,194.34000000001106,none,False,10.0,left,up
51,LTR,English,9,1,6,000.png,001.png,-267,154,267,-154,000.png,200.83400000294205,951.6720000028728,undefined,"(8, 2)",left,8.0,left,down,left,True,left,221.18999999997868,549.6679384615385,639.2441076923078,431.8917289068054,none,False,8.0,left,down,left,187.6199999999244,none,False,8.0,left,down
51,LTR,English,10,1,4,002.png,003.png,0,-308,0,308,002.png,306.8282000022009,1466.6356000016094,undefined,"(12, 6)",left,12.0,,up,left,True,left,341.1900000000969,801.7336,229.69619999999998,420.8793834847318,none,False,12.0,,up,left,294.9300000000221,none,False,12.0,,up
51,LTR,English,11,1,3,004.png,005.png,-154,-267,154,267,005.png,349.54039999865927,1170.4329999993206,undefined,"(11, 5)",right,5.0,right,down,left,False,right,361.5700000000288,1158.2355692307694,753.8740615384617,465.33011431369874,none,False,5.0,right,down,right,341.67999999999665,none,False,5.0,right,down
51,LTR,English,12,1,5,006.png,007.png,-154,267,154,-267,007.png,210.89090000168653,667.7217999967979,undefined,"(7, 1)",right,1.0,right,up,left,False,right,221.06000000007953,1080.43392,311.20092,379.39707623287774,none,False,1.0,right,up,right,194.2100000001119,none,False,1.0,right,up
51,LTR,English,13,2,1,008.png,009.png,-308,0,308,0,008.png,172.9979000010644,806.8357000011019,undefined,"(9, 3)",left,9.0,left,,left,True,left,421.88000000010106,475.57302857142855,502.16811428571424,475.7609919748676,none,False,9.0,left,,left,167.1200000000681,none,False,9.0,left,
51,LTR,English,14,2,2,010.png,011.png,-267,-154,267,154,010.png,231.91159999987576,2557.194499997422,undefined,"(10, 4)",left,10.0,left,up,left,True,left,227.78999999991356,591.1552,476.19809999999995,509.875994615256,none,False,10.0,left,up,left,221.07000000005428,none,False,10.0,left,up
51,LTR,English,15,2,4,012.png,013.png,0,-308,0,308,012.png,206.91810000425903,1087.534999998752,undefined,"(12, 6)",left,12.0,,up,left,True,left,234.86000000002605,843.2078769230769,321.31412307692307,434.0489584132662,none,False,12.0,,up,left,194.70000000001164,none,False,12.0,,up
51,LTR,English,16,2,3,014.png,015.png,-154,-267,154,267,014.png,190.93770000472432,1016.3966999971308,undefined,"(11, 5)",left,11.0,left,up,left,True,left,227.40999999996347,654.78784,357.50736,506.67783403949943,none,False,11.0,left,up,left,180.89999999983775,none,False,11.0,left,up
51,LTR,English,17,2,5,000.png,001.png,-154,267,154,-267,001.png,312.48719999712193,833.2278000016231,undefined,"(7, 1)",right,1.0,right,up,left,False,right,348.63000000018474,1077.2186181818183,211.87440000000004,398.8032024651036,none,False,1.0,right,up,right,301.7500000000837,none,False,1.0,right,up
51,LTR,English,18,2,6,002.png,003.png,-267,154,267,-154,003.png,211.02329999848735,894.7028000038699,undefined,"(8, 2)",right,2.0,right,up,left,False,right,220.94000000015512,1222.1171409836065,320.98980983606555,422.42027787225845,none,False,2.0,right,up,right,200.55999999999585,none,False,2.0,right,up
51,LTR,English,19,3,2,004.png,005.png,-267,-154,267,154,004.png,192.67720000061672,599.5746999979019,undefined,"(10, 4)",left,10.0,left,up,left,True,left,227.6600000000144,516.2413714285714,492.5802857142857,454.35754341006066,none,False,10.0,left,up,left,180.79000000011547,none,False,10.0,left,up
51,LTR,English,20,3,1,006.png,007.png,-308,0,308,0,007.png,205.64130000275327,940.5075000031502,undefined,"(9, 3)",right,3.0,right,,left,False,right,207.51999999993131,1363.8033599999999,503.43228000000005,548.8980441804047,none,False,3.0,right,,right,194.08999999996013,none,False,3.0,right,
51,LTR,English,21,3,5,008.png,009.png,-154,267,154,-267,009.png,482.9771000004257,832.0840999949723,undefined,"(7, 1)",right,1.0,right,up,left,False,right,509.0299999999388,1056.0822857142857,170.37655714285717,353.7514510725566,none,False,1.0,right,up,right,468.8699999999244,none,False,1.0,right,up
51,LTR,English,22,3,6,010.png,011.png,-267,154,267,-154,010.png,184.67189999500988,4293.7773000012385,undefined,"(8, 2)",left,8.0,left,down,left,True,left,207.6400000000831,519.3467586206897,672.7632827586207,395.63067806796744,none,False,8.0,left,down,left,174.44000000000415,none,False,8.0,left,down
51,LTR,English,23,3,3,012.png,013.png,-154,-267,154,267,012.png,267.6253000026918,1187.70869999571,undefined,"(11, 5)",left,11.0,left,up,left,True,left,221.07000000005428,625.278,383.32575,445.7407175928589,none,False,11.0,left,up,left,261.1100000001443,none,False,11.0,left,up
51,LTR,English,24,3,4,014.png,015.png,0,-308,0,308,014.png,223.4087000033469,680.4642999995849,undefined,"(12, 6)",left,12.0,,up,left,True,left,220.95000000012988,832.5837473684211,309.6200842105263,417.9039452671326,none,False,12.0,,up,left,207.6400000000831,none,False,12.0,,up
51,LTR,English,25,4,4,000.png,001.png,0,-308,0,308,000.png,320.15149999642745,918.2008999996468,undefined,"(12, 6)",left,12.0,,up,left,True,left,355.22999999989224,807.8963612903225,163.5834193548387,461.64533675686994,none,False,12.0,,up,left,308.7199999999939,none,False,12.0,,up
51,LTR,English,26,4,2,002.png,003.png,-267,-154,267,154,003.png,310.99019999965094,1067.320899994229,undefined,"(10, 4)",right,4.0,right,down,left,False,right,354.9800000000687,1287.2169290322581,669.9835741935484,472.5577597837996,none,False,4.0,right,down,right,301.1500000000069,none,False,4.0,right,down
51,LTR,English,27,4,5,004.png,005.png,-154,267,154,-267,005.png,221.50049999618204,1261.6507999991882,undefined,"(7, 1)",right,1.0,right,up,left,False,right,227.7799999999388,1102.321694117647,370.8218117647059,360.2556463651333,none,False,1.0,right,up,right,207.7600000000075,none,False,1.0,right,up
51,LTR,English,28,4,3,006.png,007.png,-154,-267,154,267,006.png,200.3802000035648,789.7874000045704,undefined,"(11, 5)",left,11.0,left,up,left,True,left,361.5700000000288,615.14624,271.98288,457.7735203013311,none,False,11.0,left,up,left,187.13000000002467,none,False,11.0,left,up
51,LTR,English,29,4,6,008.png,009.png,-267,154,267,-154,009.png,216.6362999996636,1193.1777999998303,undefined,"(8, 2)",right,2.0,right,up,left,False,right,368.29000000011547,1255.5392,365.21856,378.1063963623475,none,False,2.0,right,up,right,207.5200000001587,none,False,2.0,right,up
51,LTR,English,30,4,1,010.png,011.png,-308,0,308,0,010.png,266.87390000006417,3019.4090999939363,undefined,"(9, 3)",left,9.0,left,,left,True,left,301.5100000000075,559.1963076923076,491.0298923076923,433.45181903774386,none,False,9.0,left,,left,254.64000000010856,none,False,9.0,left,
51,LTR,English,31,5,1,012.png,013.png,-308,0,308,0,012.png,181.85120000271127,1016.2649000048988,undefined,"(9, 3)",left,9.0,left,,left,True,left,207.8799999999319,461.95199999999994,512.2245073170732,487.6527418134061,none,False,9.0,left,,left,174.44000000000415,none,False,9.0,left,
51,LTR,English,32,5,5,014.png,015.png,-154,267,154,-267,014.png,264.1299999959301,1229.524100002891,undefined,"(7, 1)",left,7.0,left,down,left,True,left,254.52000000018415,934.1550545454546,752.4644727272728,405.35010884516254,none,False,7.0,left,down,left,254.52000000018415,none,False,7.0,left,down
51,LTR,English,33,5,4,000.png,001.png,0,-308,0,308,000.png,240.01819999830332,554.1249000016251,undefined,"(12, 6)",left,12.0,,up,left,True,left,227.91000000006534,825.0449454545454,240.57392727272725,405.6214259649584,none,False,12.0,,up,left,220.95000000012988,none,False,12.0,,up
51,LTR,English,34,5,3,002.png,003.png,-154,-267,154,267,002.png,213.0063999939011,777.2067999976571,undefined,"(11, 5)",left,11.0,left,up,left,True,left,221.30999999990308,655.9669333333334,339.267,458.0339075957749,none,False,11.0,left,up,left,200.9299999999712,none,False,11.0,left,up
51,LTR,English,35,5,2,004.png,005.png,-267,-154,267,154,004.png,183.54050000198183,503.1044999996084,undefined,"(10, 4)",left,10.0,left,up,left,True,left,207.63999999985572,561.00224,499.7196,480.21495288713095,none,False,10.0,left,up,left,174.0700000000288,none,False,10.0,left,up
51,LTR,English,36,5,6,006.png,007.png,-267,154,267,-154,007.png,305.9142999991309,695.2562000005855,undefined,"(8, 2)",right,2.0,right,up,left,False,right,341.3100000000213,1264.38336,372.9726,417.5468579002469,none,False,2.0,right,up,right,294.54999999984466,none,False,2.0,right,up
51,LTR,English,37,6,6,008.png,009.png,-267,154,267,-154,008.png,189.75309999950696,1013.0812999996124,undefined,"(8, 2)",left,8.0,left,down,left,True,left,214.22999999981585,468.74111999999997,615.667392,389.1509434936861,none,False,8.0,left,down,left,180.77999999991334,none,False,8.0,left,down
51,LTR,English,38,6,5,010.png,011.png,-154,267,154,-267,011.png,200.255499999912,975.9584999992512,undefined,"(7, 1)",right,1.0,right,up,left,False,right,234.61999999994987,1046.1266285714287,257.1711428571428,390.2539968566665,none,False,1.0,right,up,right,194.45999999993546,none,False,1.0,right,up
51,LTR,English,39,6,1,012.png,013.png,-308,0,308,0,012.png,318.30769999942277,1030.0768999950378,undefined,"(9, 3)",left,9.0,left,,left,True,left,361.70000000015534,408.25600000000003,448.90965,460.01438862275006,none,False,9.0,left,,left,308.11000000016975,none,False,9.0,left,
51,LTR,English,40,6,2,014.png,015.png,-267,-154,267,154,015.png,200.60409999859985,2727.9739000005065,undefined,"(10, 4)",right,4.0,right,down,left,False,right,221.07000000005428,1265.7451354838709,607.0139999999999,446.2458662413603,none,False,4.0,right,down,right,193.72999999995955,none,False,4.0,right,down
51,LTR,English,41,6,4,000.png,001.png,0,-308,0,308,000.png,261.6568000012194,989.7529000008944,undefined,"(12, 6)",left,12.0,,up,left,True,left,274.54000000011547,772.669572413793,211.94329655172413,411.86553702058035,none,False,12.0,,up,left,247.81000000007225,none,False,12.0,,up
51,LTR,English,42,6,3,002.png,003.png,-154,-267,154,267,002.png,223.81989999848884,680.1636000018334,undefined,"(11, 5)",left,11.0,left,up,left,True,left,241.0899999999856,592.0481032258065,276.95206451612904,492.0994156800374,none,False,11.0,left,up,left,214.35999999994237,none,False,11.0,left,up
51,LTR,English,43,7,6,004.png,005.png,-267,154,267,-154,004.png,190.6662999972468,1533.9597999991383,undefined,"(8, 2)",left,8.0,left,down,left,True,left,395.26999999998225,572.9964,713.808675,360.7697400795381,none,False,8.0,left,down,left,180.91000000003987,none,False,8.0,left,down
51,LTR,English,44,7,3,006.png,007.png,-154,-267,154,267,006.png,200.74619999650167,451.82130000466714,undefined,"(11, 5)",left,11.0,left,up,left,True,left,201.05000000012296,582.104832,328.79735999999997,433.8441854824383,none,False,11.0,left,up,left,187.6199999999244,none,False,11.0,left,up
51,LTR,English,45,7,5,008.png,009.png,-154,267,154,-267,009.png,276.7755000022589,914.5821999991311,undefined,"(7, 1)",right,1.0,right,up,left,False,right,328.2400000000507,1035.7645714285713,191.2815,386.22081590752737,none,False,1.0,right,up,right,261.1100000001443,none,False,1.0,right,up
51,LTR,English,46,7,1,010.png,011.png,-308,0,308,0,010.png,196.49829999980284,777.3230000020703,undefined,"(9, 3)",left,9.0,left,,left,True,left,221.07000000005428,422.1421714285715,512.7176571428572,462.5730299475334,none,False,9.0,left,,left,187.5,none,False,9.0,left,
51,LTR,English,47,7,4,012.png,013.png,0,-308,0,308,013.png,221.90770000452176,994.0706999987016,undefined,"(12, 6)",right,6.0,,down,left,False,right,401.9799999998668,947.9081513513514,818.0331567567569,386.1546303639618,none,False,6.0,,down,right,214.35999999994237,none,False,6.0,,down
51,LTR,English,48,7,2,014.png,015.png,-267,-154,267,154,015.png,245.70390000002223,1346.6001999985892,undefined,"(10, 4)",right,4.0,right,down,left,False,right,274.6600000000399,1303.6117333333332,717.3696,445.6182667944251,none,False,4.0,right,down,right,234.2599999999493,none,False,4.0,right,down
52,RTL,Farsi,1,0,5,000.png,001.png,-154,267,154,-267,000.png,322.37709999026265,2888.5529000108363,undefined,"(7, 1)",left,7.0,left,down,right,False,left,334.9000000000615,871.8665142857143,747.4660714285715,413.03258121457645,none,False,7.0,left,down,left,314.57000000000335,none,False,7.0,left,down
52,RTL,Farsi,2,0,6,002.png,003.png,-267,154,267,-154,002.png,238.97270001180004,1493.7328999949386,undefined,"(8, 2)",left,8.0,left,down,right,False,left,261.1699999999928,717.4336,605.4552,437.2749375831644,none,False,8.0,left,down,left,227.6600000000144,none,False,8.0,left,down
52,RTL,Farsi,3,0,2,004.png,005.png,-267,-154,267,154,004.png,261.4749999920605,1206.9247999897923,undefined,"(10, 4)",left,10.0,left,up,right,False,left,281.3099999999622,614.7106285714286,351.24222857142854,386.14064367331827,none,False,10.0,left,up,left,247.61999999998352,none,False,10.0,left,up
52,RTL,Farsi,4,0,4,006.png,007.png,0,-308,0,308,007.png,27.568799996515736,999.7214000031818,undefined,"(12, 6)",right,6.0,,down,right,True,left,341.91999999995915,1001.1975272727274,106.51303636363635,383.90965158069207,none,False,12.0,,up,right,20.139999999969405,first_fix_anticipatory,True,,,
52,RTL,Farsi,5,0,1,008.png,009.png,-308,0,308,0,008.png,217.16149999701884,1020.8356999937678,undefined,"(9, 3)",left,9.0,left,,right,False,left,234.61999999994987,640.056064,503.788464,390.8162706949635,none,False,9.0,left,,left,207.94999999998254,none,False,9.0,left,
52,RTL,Farsi,6,0,3,010.png,011.png,-154,-267,154,267,010.png,200.4839000001084,925.6023000052664,undefined,"(11, 5)",left,11.0,left,up,right,False,left,220.8899999999403,748.0747471698113,212.33635471698113,381.7643099729925,none,False,11.0,left,up,left,194.34000000001106,none,False,11.0,left,up
52,RTL,Farsi,7,1,3,012.png,013.png,-154,-267,154,267,012.png,223.35270000621676,993.790499996976,undefined,"(11, 5)",left,11.0,left,up,right,False,left,240.72000000001026,777.8797714285714,227.2560244897959,382.29252849074874,none,False,11.0,left,up,left,214.10999999989144,none,False,11.0,left,up
52,RTL,Farsi,8,1,6,014.png,015.png,-267,154,267,-154,015.png,215.0997999997344,1072.9633000009926,undefined,"(8, 2)",right,2.0,right,up,right,True,right,227.53999999986263,1157.2992,380.9974909090909,353.8841607489761,none,False,2.0,right,up,right,207.51999999993131,none,False,2.0,right,up
52,RTL,Farsi,9,1,4,000.png,001.png,0,-308,0,308,000.png,246.6291999880923,873.4472999931313,undefined,"(12, 6)",left,12.0,,up,right,False,left,267.8200000000288,1004.8084897959184,106.55103673469387,386.1298367620594,none,False,12.0,,up,left,234.50000000002547,none,False,12.0,,up
52,RTL,Farsi,10,1,5,002.png,003.png,-154,267,154,-267,003.png,275.34340000420343,865.581399993971,undefined,"(7, 1)",right,1.0,right,up,right,True,right,308.23000000009415,1209.2616827586207,171.91104827586207,464.9710556120245,none,False,1.0,right,up,right,267.9399999999532,none,False,1.0,right,up
52,RTL,Farsi,11,1,2,004.png,005.png,-267,-154,267,154,004.png,246.6573999990942,533.3725000091363,undefined,"(10, 4)",left,10.0,left,up,right,False,left,260.86000000009335,695.6195555555556,376.10506666666663,370.4334371749395,none,False,10.0,left,up,left,234.24999999997453,none,False,10.0,left,up
52,RTL,Farsi,12,1,1,006.png,007.png,-308,0,308,0,007.png,249.10760000057053,640.0766000006115,undefined,"(9, 3)",right,3.0,right,,right,True,right,267.9399999999532,1393.8511999999998,481.3362,423.5961191583574,none,False,3.0,right,,right,240.83999999993466,none,False,3.0,right,
